vocab_id,merge_key,kana,kanji,jlpt_level,jlpt_numeric,english_definitions_json,sources_json,genki_chapters_json,jmdict_seq_json,mapping_methods_json,matched_on_json
2291,ないぶ||内部,ないぶ,内部,N1,1,"[""interior, inside, internal""]","[""jlpt_n1""]",[],[1459030],"[""jlpt_source""]",[]
2292,ないらん||内乱,ないらん,内乱,N1,1,"[""civil war, insurrection, rebellion, domestic conflict""]","[""jlpt_n1""]",[],[1459460],"[""jlpt_source""]",[]
2293,ないりく||内陸,ないりく,内陸,N1,1,"[""inland""]","[""jlpt_n1""]",[],[1459500],"[""jlpt_source""]",[]
2294,なえ||苗,なえ,苗,N1,1,"[""rice seedling""]","[""jlpt_n1""]",[],[1490470],"[""jlpt_source""]",[]
2295,なお||尚,なお,尚,N1,1,"[""furthermore, still, yet, more, still more, greater, further, less""]","[""jlpt_n1""]",[],[1349300],"[""jlpt_source""]",[]
2296,なおさら||尚更,なおさら,尚更,N1,1,"[""all the more, still less""]","[""jlpt_n1""]",[],[1349320],"[""jlpt_source""]",[]
2297,なかほど||中程,なかほど,中程,N1,1,"[""middle, midway""]","[""jlpt_n1""]",[],[1424990],"[""jlpt_source""]",[]
2298,ながし||流し,ながし,流し,N1,1,"[""sink""]","[""jlpt_n1""]",[],[1552100],"[""jlpt_source""]",[]
2299,ながなが||長々,ながなが,長々,N1,1,"[""long, drawn-out, very long""]","[""jlpt_n1""]",[],[1599440],"[""jlpt_source""]",[]
2300,なぐる||殴る,なぐる,殴る,N1,1,"[""to strike, to hit"", ""to strike; to hit; to punch""]","[""jlpt_n1"", ""genki""]",[21],[1181390],"[""jlpt_source"", ""genki_exact_key""]","[""なぐる||殴る""]"
2301,なげく||嘆く,なげく,嘆く,N1,1,"[""to sigh, to lament, to grieve""]","[""jlpt_n1""]",[],[1418090],"[""jlpt_source""]",[]
2302,なげだす||投げ出す,なげだす,投げ出す,N1,1,"[""to throw down, to abandon, to sacrifice, to throw out""]","[""jlpt_n1""]",[],[1447040],"[""jlpt_source""]",[]
2303,なごやか||和やか,なごやか,和やか,N1,1,"[""mild, calm, gentle, quiet, harmonious""]","[""jlpt_n1""]",[],[1561940],"[""jlpt_source""]",[]
2304,なごり||名残,なごり,名残,N1,1,"[""remains, traces, memory""]","[""jlpt_n1""]",[],[1531530],"[""jlpt_source""]",[]
2305,なさけ||情け,なさけ,情け,N1,1,"[""sympathy, compassion""]","[""jlpt_n1""]",[],[1356220],"[""jlpt_source""]",[]
2306,なさけぶかい||情け深い,なさけぶかい,情け深い,N1,1,"[""tender-hearted, compassionate""]","[""jlpt_n1""]",[],[1599490],"[""jlpt_source""]",[]
2307,なさる||為さる,なさる,為さる,N1,1,"[""to do""]","[""jlpt_n1""]",[],[1157090],"[""jlpt_source""]",[]
2308,なじる||詰る,なじる,詰る,N1,1,"[""to rebuke, to scold, to tell off""]","[""jlpt_n1""]",[],[1226560],"[""jlpt_source""]",[]
2309,なぜ||何故,なぜ,何故,N1,1,"[""why, how""]","[""jlpt_n1""]",[],[1577120],"[""jlpt_source""]",[]
2310,なぜなら||何故なら,なぜなら,何故なら,N1,1,"[""because""]","[""jlpt_n1""]",[],[1009410],"[""jlpt_source""]",[]
2311,なだかい||名高い,なだかい,名高い,N1,1,"[""famous, celebrated, well-known""]","[""jlpt_n1""]",[],[1531490],"[""jlpt_source""]",[]
2312,なだれ||雪崩,なだれ,雪崩,N1,1,"[""avalanche""]","[""jlpt_n1""]",[],[1386690],"[""jlpt_source""]",[]
2313,なつく||懐く,なつく,懐く,N1,1,"[""to become emotionally attached""]","[""jlpt_n1""]",[],[1200510],"[""jlpt_source""]",[]
2314,なづける||名付ける,なづける,名付ける,N1,1,"[""to name (someone)""]","[""jlpt_n1""]",[],[1531790],"[""jlpt_source""]",[]
2315,なにげない||何気ない,なにげない,何気ない,N1,1,"[""casual, unconcerned""]","[""jlpt_n1""]",[],[1599570],"[""jlpt_source""]",[]
2316,なにしろ||何しろ,なにしろ,何しろ,N1,1,"[""at any rate, anyhow, anyway, in any case""]","[""jlpt_n1""]",[],[1188330],"[""jlpt_source""]",[]
2317,なにとぞ||何卒,なにとぞ,何卒,N1,1,"[""please""]","[""jlpt_n1""]",[],[1189140],"[""jlpt_source""]",[]
2318,なにも||何も,なにも,何も,N1,1,"[""nothing""]","[""jlpt_n1""]",[],[1188490],"[""jlpt_source""]",[]
2319,なにより||何より,なにより,何より,N1,1,"[""most, best""]","[""jlpt_n1""]",[],[1188530],"[""jlpt_source""]",[]
2320,なぬか||七日,なぬか,七日,N1,1,"[""seven days, the seventh day (of the month)""]","[""jlpt_n1""]",[],[1579630],"[""jlpt_source""]",[]
2321,なふだ||名札,なふだ,名札,N1,1,"[""name plate, name tag""]","[""jlpt_n1""]",[],[1531510],"[""jlpt_source""]",[]
2322,なまぐさい||生臭い,なまぐさい,生臭い,N1,1,"[""smelling of fish or blood, fish or meat""]","[""jlpt_n1""]",[],[1379110],"[""jlpt_source""]",[]
2323,なまぬるい||生温い,なまぬるい,生温い,N1,1,"[""lukewarm, halfhearted""]","[""jlpt_n1""]",[],[1378810],"[""jlpt_source""]",[]
2324,なまみ||生身,なまみ,生身,N1,1,"[""living flesh, flesh and blood, the quick""]","[""jlpt_n1""]",[],[1379160],"[""jlpt_source""]",[]
2325,なまり||鉛,なまり,鉛,N1,1,"[""lead (the metal)""]","[""jlpt_n1""]",[],[1178500],"[""jlpt_source""]",[]
2326,なまる||鈍る,なまる,鈍る,N1,1,"[""to become less capable, to grow dull, to become blunt, to weaken""]","[""jlpt_n1""]",[],[1582440],"[""jlpt_source""]",[]
2327,なみ||並み,なみ,並み,N1,1,"[""average, medium, common, ordinary""]","[""jlpt_n1""]",[],[1599620],"[""jlpt_source""]",[]
2328,なめらか||滑らか,なめらか,滑らか,N1,1,"[""smoothness, glassiness""]","[""jlpt_n1""]",[],[1208560],"[""jlpt_source""]",[]
2329,なめる||嘗める,なめる,嘗める,N1,1,"[""to lick, to taste, to experience, to make fun of, to make light of, to put down, to treat with contempt""]","[""jlpt_n1""]",[],[1571320],"[""jlpt_source""]",[]
2330,なやましい||悩ましい,なやましい,悩ましい,N1,1,"[""seductive, melancholy, languid""]","[""jlpt_n1""]",[],[1469830],"[""jlpt_source""]",[]
2331,なやます||悩ます,なやます,悩ます,N1,1,"[""to afflict, to torment, to harass, to molest""]","[""jlpt_n1""]",[],[1469840],"[""jlpt_source""]",[]
2332,なやみ||悩み,なやみ,悩み,N1,1,"[""trouble(s), worry, distress, anguish, agony, problem"", ""worry""]","[""jlpt_n1"", ""genki""]",[19],[1469850],"[""jlpt_source"", ""genki_exact_key""]","[""なやみ||悩み""]"
2333,ならし||均し,ならし,均し,N1,1,"[""equilibrium, balance, average, mean""]","[""jlpt_n1""]",[],[1642720],"[""jlpt_source""]",[]
2334,ならす||慣らす,ならす,慣らす,N1,1,"[""to accustom""]","[""jlpt_n1""]",[],[1212650],"[""jlpt_source""]",[]
2335,ならす||馴らす,ならす,馴らす,N1,1,"[""to domesticate, to tame""]","[""jlpt_n1""]",[],[1212650],"[""jlpt_source""]",[]
2336,ならびに||並びに,ならびに,並びに,N1,1,"[""and""]","[""jlpt_n1""]",[],[1508350],"[""jlpt_source""]",[]
2337,なりたつ||成り立つ,なりたつ,成り立つ,N1,1,"[""to conclude, to consist of, to be practical (logical feasible viable), to hold true""]","[""jlpt_n1""]",[],[1375600],"[""jlpt_source""]",[]
2338,なるたけ||成る丈,なるたけ,成る丈,N1,1,"[""as much as possible, if possible""]","[""jlpt_n1""]",[],[1375630],"[""jlpt_source""]",[]
2339,なるべく||成るべく,なるべく,成るべく,N1,1,"[""as much as possible""]","[""jlpt_n1""]",[],[1375620],"[""jlpt_source""]",[]
2340,なれ||慣れ,なれ,慣れ,N1,1,"[""practice, experience""]","[""jlpt_n1""]",[],[1212660],"[""jlpt_source""]",[]
2341,なれなれしい||馴れ馴れしい,なれなれしい,馴れ馴れしい,N1,1,"[""over-familiar""]","[""jlpt_n1""]",[],[1459780],"[""jlpt_source""]",[]
2342,なん||南,なん,南,N1,1,"[""south""]","[""jlpt_n1""]",[],[],"[""jlpt_source""]",[]
2343,なん||難,なん,難,N1,1,"[""difficulty, hardships, defect""]","[""jlpt_n1""]",[],[1460830],"[""jlpt_source""]",[]
2344,なんか||,なんか,,N1,1,"[""things like ..., or something like that .. (often derogatory)""]","[""jlpt_n1""]",[],[1009500],"[""jlpt_source""]",[]
2345,なんだか||何だか,なんだか,何だか,N1,1,"[""a little, somewhat, somehow""]","[""jlpt_n1""]",[],[1188350],"[""jlpt_source""]",[]
2346,なんだかんだ||何だかんだ,なんだかんだ,何だかんだ,N1,1,"[""something or other""]","[""jlpt_n1""]",[],[1188360],"[""jlpt_source""]",[]
2347,なんて||何て,なんて,何て,N1,1,"[""how...!, what...!""]","[""jlpt_n1""]",[],[1188370],"[""jlpt_source""]",[]
2348,なんと||何と,なんと,何と,N1,1,"[""what, how, whatever""]","[""jlpt_n1""]",[],[1188410],"[""jlpt_source""]",[]
2349,なんとなく||何となく,なんとなく,何となく,N1,1,"[""somehow or other, for some reason or another""]","[""jlpt_n1""]",[],[1599730],"[""jlpt_source""]",[]
2350,なんとも||何とも,なんとも,何とも,N1,1,"[""nothing (with neg. verb), quite, not a bit""]","[""jlpt_n1""]",[],[1188690],"[""jlpt_source""]",[]
2351,なんなり||何なり,なんなり,何なり,N1,1,"[""any, anything, whatever""]","[""jlpt_n1""]",[],[1188460],"[""jlpt_source""]",[]
2352,に||荷,に,荷,N1,1,"[""load, baggage, cargo""]","[""jlpt_n1""]",[],[1195250],"[""jlpt_source""]",[]
2353,にかよう||似通う,にかよう,似通う,N1,1,"[""to resemble closely""]","[""jlpt_n1""]",[],[1314700],"[""jlpt_source""]",[]
2354,にきび||面皰,にきび,面皰,N1,1,"[""pimple, acne""]","[""jlpt_n1""]",[],[1533600],"[""jlpt_source""]",[]
2355,にぎわう||賑わう,にぎわう,賑わう,N1,1,"[""to prosper, to flourish, to do thriving business, to be crowded with people""]","[""jlpt_n1""]",[],[1463500],"[""jlpt_source""]",[]
2356,にくい||悪い,にくい,悪い,N1,1,"[""hateful, abominable, poor-looking""]","[""jlpt_n1""]",[],[1403390],"[""jlpt_source""]",[]
2357,にくしみ||憎しみ,にくしみ,憎しみ,N1,1,"[""hatred""]","[""jlpt_n1""]",[],[1403400],"[""jlpt_source""]",[]
2358,にくしん||肉親,にくしん,肉親,N1,1,"[""blood relationship, blood relative""]","[""jlpt_n1""]",[],[1463640],"[""jlpt_source""]",[]
2359,にくたい||肉体,にくたい,肉体,N1,1,"[""the body, the flesh""]","[""jlpt_n1""]",[],[1463650],"[""jlpt_source""]",[]
2360,にげだす||逃げ出す,にげだす,逃げ出す,N1,1,"[""to run away, to escape from""]","[""jlpt_n1""]",[],[1450390],"[""jlpt_source""]",[]
2361,にしび||西日,にしび,西日,N1,1,"[""westering sun""]","[""jlpt_n1""]",[],[1381010],"[""jlpt_source""]",[]
2362,にじむ||滲む,にじむ,滲む,N1,1,"[""to run, to blur, to spread, to blot, to ooze""]","[""jlpt_n1""]",[],[1568800],"[""jlpt_source""]",[]
2363,にちや||日夜,にちや,日夜,N1,1,"[""day and night, always""]","[""jlpt_n1""]",[],[1464870],"[""jlpt_source""]",[]
2364,にっとう||日当,にっとう,日当,N1,1,"[""daily allowance""]","[""jlpt_n1""]",[],[1464310],"[""jlpt_source""]",[]
2365,にづくり||荷造り,にづくり,荷造り,N1,1,"[""packing, baling, crating""]","[""jlpt_n1""]",[],[1195270],"[""jlpt_source""]",[]
2366,になう||担う,になう,担う,N1,1,"[""to carry on shoulder, to bear (burden), to shoulder (gun)""]","[""jlpt_n1""]",[],[1599900],"[""jlpt_source""]",[]
2367,ににん||二人,ににん,二人,N1,1,"[""two persons, two people, pair, couple""]","[""jlpt_n1""]",[],[1582670],"[""jlpt_source""]",[]
2368,にもかかわらず||にも拘らず,にもかかわらず,にも拘らず,N1,1,"[""in spite of, nevertheless""]","[""jlpt_n1""]",[],[1612900],"[""jlpt_source""]",[]
2369,にゅうしゅ||入手,にゅうしゅ,入手,N1,1,"[""obtaining, coming to hand""]","[""jlpt_n1""]",[],[1466290],"[""jlpt_source""]",[]
2370,にゅうしょう||入賞,にゅうしょう,入賞,N1,1,"[""winning a prize or place (in a contest)""]","[""jlpt_n1""]",[],[1466330],"[""jlpt_source""]",[]
2371,にゅうよく||入浴,にゅうよく,入浴,N1,1,"[""bathe, bathing""]","[""jlpt_n1""]",[],[1466820],"[""jlpt_source""]",[]
2372,にょう||尿,にょう,尿,N1,1,"[""urine""]","[""jlpt_n1""]",[],[1467040],"[""jlpt_source""]",[]
2373,にわか||俄か,にわか,俄か,N1,1,"[""sudden, abrupt, unexpected, improvised, offhand""]","[""jlpt_n1""]",[],[1599920],"[""jlpt_source""]",[]
2374,にんしき||認識,にんしき,認識,N1,1,"[""recognition, cognizance""]","[""jlpt_n1""]",[],[1467550],"[""jlpt_source""]",[]
2375,にんしん||妊娠,にんしん,妊娠,N1,1,"[""conception, pregnancy""]","[""jlpt_n1""]",[],[1467350],"[""jlpt_source""]",[]
2376,にんじょう||人情,にんじょう,人情,N1,1,"[""humanity, empathy, kindness, sympathy, human nature, common sense, customs and manners""]","[""jlpt_n1""]",[],[1368180],"[""jlpt_source""]",[]
2377,にんむ||任務,にんむ,任務,N1,1,"[""duty, function, office, mission, task""]","[""jlpt_n1""]",[],[1467260],"[""jlpt_source""]",[]
2378,にんめい||任命,にんめい,任命,N1,1,"[""appointment, nomination, ordination, commission, designation""]","[""jlpt_n1""]",[],[1467280],"[""jlpt_source""]",[]
2379,ぬかす||抜かす,ぬかす,抜かす,N1,1,"[""to omit, to leave out""]","[""jlpt_n1""]",[],[1478120],"[""jlpt_source""]",[]
2380,ぬけだす||抜け出す,ぬけだす,抜け出す,N1,1,"[""to slip out, to sneak away, to excel""]","[""jlpt_n1""]",[],[1478220],"[""jlpt_source""]",[]
2381,ぬすみ||盗み,ぬすみ,盗み,N1,1,"[""stealing""]","[""jlpt_n1""]",[],[1448400],"[""jlpt_source""]",[]
2382,ぬま||沼,ぬま,沼,N1,1,"[""swamp, bog, pond, lake""]","[""jlpt_n1""]",[],[1350010],"[""jlpt_source""]",[]
2383,ね||音,ね,音,N1,1,"[""sound, note""]","[""jlpt_n1""]",[],[2859162],"[""jlpt_source""]",[]
2384,ねいろ||音色,ねいろ,音色,N1,1,"[""tone color, tone quality, timbre, synthesizer patch""]","[""jlpt_n1""]",[],[1576910],"[""jlpt_source""]",[]
2385,ねうち||値打ち,ねうち,値打ち,N1,1,"[""value, worth, price, dignity""]","[""jlpt_n1""]",[],[1420340],"[""jlpt_source""]",[]
2386,ねかせる||寝かせる,ねかせる,寝かせる,N1,1,"[""to put to bed, to lay down, to ferment""]","[""jlpt_n1""]",[],[1359970],"[""jlpt_source""]",[]
2387,ねじ||捻子,ねじ,捻子,N1,1,"[""screw, helix, spiral""]","[""jlpt_n1""]",[],[1585010],"[""jlpt_source""]",[]
2388,ねじまわし||ねじ回し,ねじまわし,ねじ回し,N1,1,"[""screwdriver""]","[""jlpt_n1""]",[],[1009890],"[""jlpt_source""]",[]
2389,ねじれる||捻じれる,ねじれる,捻じれる,N1,1,"[""to twist, to wrench, to screw""]","[""jlpt_n1""]",[],[1600150],"[""jlpt_source""]",[]
2390,ねず||鼠,ねず,鼠,N1,1,"[""1. mouse, rat, 2. dark gray, slate color""]","[""jlpt_n1""]",[],[2863070],"[""jlpt_source""]",[]
2391,ねたむ||妬む,ねたむ,妬む,N1,1,"[""to be jealous, to be envious""]","[""jlpt_n1""]",[],[1444380],"[""jlpt_source""]",[]
2392,ねだる||強請る,ねだる,強請る,N1,1,"[""to tease, to coax, to solicit, to demand""]","[""jlpt_n1""]",[],[1236410],"[""jlpt_source""]",[]
2393,ねっとう||熱湯,ねっとう,熱湯,N1,1,"[""boiling water""]","[""jlpt_n1""]",[],[1467960],"[""jlpt_source""]",[]
2394,ねつい||熱意,ねつい,熱意,N1,1,"[""zeal, enthusiasm""]","[""jlpt_n1""]",[],[1467760],"[""jlpt_source""]",[]
2395,ねつりょう||熱量,ねつりょう,熱量,N1,1,"[""temperature""]","[""jlpt_n1""]",[],[1468010],"[""jlpt_source""]",[]
2396,ねばり||粘り,ねばり,粘り,N1,1,"[""stickyness, viscosity""]","[""jlpt_n1""]",[],[1469670],"[""jlpt_source""]",[]
2397,ねばる||粘る,ねばる,粘る,N1,1,"[""to be sticky, to be adhesive, to persevere, to persist, to stick to""]","[""jlpt_n1""]",[],[1469700],"[""jlpt_source""]",[]
2398,ねびき||値引き,ねびき,値引き,N1,1,"[""price reduction, discount""]","[""jlpt_n1""]",[],[1600190],"[""jlpt_source""]",[]
2399,ねまわし||根回し,ねまわし,根回し,N1,1,"[""making necessary arrangements""]","[""jlpt_n1""]",[],[1290090],"[""jlpt_source""]",[]
2400,ねむたい||眠たい,ねむたい,眠たい,N1,1,"[""sleepy""]","[""jlpt_n1""]",[],[1529360],"[""jlpt_source""]",[]
2401,ねる||練る,ねる,練る,N1,1,"[""to knead, to work over, to polish up""]","[""jlpt_n1""]",[],[1559140],"[""jlpt_source""]",[]
2402,ねん||念,ねん,念,N1,1,"[""sense, idea, thought, feeling, desire, concern, attention, care""]","[""jlpt_n1""]",[],[1469320],"[""jlpt_source""]",[]
2403,ねんかん||年鑑,ねんかん,年鑑,N1,1,"[""yearbook""]","[""jlpt_n1""]",[],[1468370],"[""jlpt_source""]",[]
2404,ねんごう||年号,ねんごう,年号,N1,1,"[""name of an era, year number""]","[""jlpt_n1""]",[],[1468650],"[""jlpt_source""]",[]
2405,ねんしょう||燃焼,ねんしょう,燃焼,N1,1,"[""burning, combustion""]","[""jlpt_n1""]",[],[1469640],"[""jlpt_source""]",[]
2406,ねんせい||年生,ねんせい,年生,N1,1,"[""pupil in .... year, student in .... year""]","[""jlpt_n1""]",[],[1468900],"[""jlpt_source""]",[]
2407,ねんちょう||年長,ねんちょう,年長,N1,1,"[""seniority""]","[""jlpt_n1""]",[],[1469030],"[""jlpt_source""]",[]
2408,ねんりょう||燃料,ねんりょう,燃料,N1,1,"[""fuel""]","[""jlpt_n1""]",[],[1469660],"[""jlpt_source""]",[]
2409,ねんりん||年輪,ねんりん,年輪,N1,1,"[""annual tree ring""]","[""jlpt_n1""]",[],[1469260],"[""jlpt_source""]",[]
2410,のう||脳,のう,脳,N1,1,"[""brain, memory""]","[""jlpt_n1""]",[],[1470380],"[""jlpt_source""]",[]
2411,のうこう||農耕,のうこう,農耕,N1,1,"[""farming, agriculture""]","[""jlpt_n1""]",[],[1470680],"[""jlpt_source""]",[]
2412,のうじょう||農場,のうじょう,農場,N1,1,"[""farm (agriculture)""]","[""jlpt_n1""]",[],[1470720],"[""jlpt_source""]",[]
2413,のうち||農地,のうち,農地,N1,1,"[""agricultural land""]","[""jlpt_n1""]",[],[1470740],"[""jlpt_source""]",[]
2414,のうにゅう||納入,のうにゅう,納入,N1,1,"[""payment, supply""]","[""jlpt_n1""]",[],[1470090],"[""jlpt_source""]",[]
2415,のがす||逃す,のがす,逃す,N1,1,"[""to let loose, to set free, to let escape""]","[""jlpt_n1""]",[],[1450430],"[""jlpt_source""]",[]
2416,のがれる||逃れる,のがれる,逃れる,N1,1,"[""to escape""]","[""jlpt_n1""]",[],[1450440],"[""jlpt_source""]",[]
2417,のきなみ||軒並み,のきなみ,軒並み,N1,1,"[""row of houses""]","[""jlpt_n1""]",[],[1260380],"[""jlpt_source""]",[]
2418,のこぎり||鋸,のこぎり,鋸,N1,1,"[""saw""]","[""jlpt_n1""]",[],[1232930],"[""jlpt_source""]",[]
2419,のぞましい||望ましい,のぞましい,望ましい,N1,1,"[""desirable, hoped for""]","[""jlpt_n1""]",[],[1519610],"[""jlpt_source""]",[]
2420,のぞむ||臨む,のぞむ,臨む,N1,1,"[""to look out on, to face, to deal with, to attend (function)""]","[""jlpt_n1""]",[],[1555560],"[""jlpt_source""]",[]
2421,のっとる||乗っ取る,のっとる,乗っ取る,N1,1,"[""to capture, to occupy, to usurp""]","[""jlpt_n1""]",[],[1354700],"[""jlpt_source""]",[]
2422,のどか||長閑,のどか,長閑,N1,1,"[""tranquil, calm, quiet""]","[""jlpt_n1""]",[],[1429840],"[""jlpt_source""]",[]
2423,ののしる||罵る,ののしる,罵る,N1,1,"[""to speak ill of, to abuse""]","[""jlpt_n1""]",[],[1471520],"[""jlpt_source""]",[]
2424,のべ||延べ,のべ,延べ,N1,1,"[""futures, credit (buying), stretching, total""]","[""jlpt_n1""]",[],[1176380],"[""jlpt_source""]",[]
